Date,TransactionID,BSB,AccountNumber,Description,Debit,Credit,Balance,Type,Reference,Bank,AccountType
17-08-2025 11:59,CBACC857F6237D34FA88EDC,063-000-002,33333333,BANK FEE CBA,48.71,0,557982.65,DR,REF345413,CBA,Current
17-08-2025 12:10,CBAB270BEAEBD9047D5801D,063-000-002,33333333,LIQUORLAND CBA,161.74,0,557820.91,DR,REF860873,CBA,Current
17-08-2025 12:10,CBAA06A7047DBB14352B804,063-000-002,33333333,HARVEY NORMAN CBA,60.98,0,557759.93,DR,REF573035,CBA,Current
17-08-2025 12:15,CBA623E9E16D2CE41B5A8F2,063-000-002,33333333,RAILWAY STATION CBA,13.07,0,557746.86,DR,REF796119,CBA,Current
17-08-2025 12:20,CBAF5694DB309C7429A89D3,063-000-002,33333333,7-ELEVEN CBA,11.49,0,557735.37,DR,REF361319,CBA,Current
17-08-2025 12:22,CBA8054D9AC68BE4F78A071,063-000-002,33333333,AMAZON AU CBA,82.74,0,557652.63,DR,REF890668,CBA,Current
17-08-2025 12:42,CBA03D428D3352544D699D3,063-000-002,33333333,7-ELEVEN CBA,111.86,0,557540.77,DR,REF108683,CBA,Current
17-08-2025 13:39,CBAADCB03F8A93E4DC5B270,063-000-002,33333333,PAYROLL CREDIT CBA,0,3363.83,560904.6,CR,REF636077,CBA,Current
17-08-2025 13:59,CBA57C491A2889246D8916C,063-000-002,33333333,CITYLINK CBA,54.18,0,560850.42,DR,REF157736,CBA,Current
17-08-2025 14:11,CBA00B555B9F64E4D2F9D2B,063-000-002,33333333,ZOOM CBA,45.54,0,560804.88,DR,REF254948,CBA,Current
17-08-2025 14:12,CBA5F358A4C53CA49F7B961,063-000-002,33333333,HARVEY NORMAN CBA,48.64,0,560756.24,DR,REF608335,CBA,Current
17-08-2025 14:30,INT3F92E9C0E40A44DCA85B,063-000-002,33333333,TRANSFER TO CBA 22222222,1256.54,0,559499.7,DR,INT-40286,CBA,Current
17-08-2025 14:41,CBA6635DBF2DCC545E88DD8,063-000-002,33333333,WOOLWORTHS CBA,107.28,0,559392.42,DR,REF864155,CBA,Current
17-08-2025 14:42,CBA07F873F96E3E40458A43,063-000-002,33333333,CITYLINK CBA,109.96,0,559282.46,DR,REF689677,CBA,Current
17-08-2025 14:42,CBA89E8D33859C84182A00C,063-000-002,33333333,AMAZON AU CBA,61.76,0,559220.7,DR,REF579181,CBA,Current
17-08-2025 15:01,CBA7791C7D08C8746D7B03A,063-000-002,33333333,PAYMENT GATEWAY CBA,99.76,0,559120.94,DR,REF362574,CBA,Current
17-08-2025 15:06,CBAD4360BFA99F04043BDBD,063-000-002,33333333,PAYROLL CREDIT CBA,0,4183.24,563304.18,CR,REF169592,CBA,Current
17-08-2025 15:10,CBA7CBD355C69D24157B2D8,063-000-002,33333333,CITYLINK CBA,95.72,0,563208.46,DR,REF140033,CBA,Current
17-08-2025 15:16,CBA0A0AD224070744DD9FCF,063-000-002,33333333,COMPANY PAYROLL CBA,0,6694.24,569902.7,CR,REF347857,CBA,Current
17-08-2025 15:22,CBAF0BAA6BAC3524A598442,063-000-002,33333333,AMAZON AU CBA,39.38,0,569863.32,DR,REF885524,CBA,Current
17-08-2025 15:36,INT243309D325CA4057AC35,063-000-002,33333333,TRANSFER TO NAB 44444444,787.92,0,569075.4,DR,INT-54331,CBA,Current
17-08-2025 15:41,CBAB7C648F9C4EA40FAAF63,063-000-002,33333333,PAYPAL *NETFLIX CBA,22,0,569053.4,DR,REF362713,CBA,Current
17-08-2025 16:13,CBA11C76F52FF1746A2B029,063-000-002,33333333,COMPANY PAYROLL CBA,0,1892.46,570945.86,CR,REF989868,CBA,Current
17-08-2025 16:21,CBA8E3C1A57709E4332A449,063-000-002,33333333,UBER EATS CBA,6.36,0,570939.5,DR,REF105512,CBA,Current
17-08-2025 16:22,CBA74659BD0EB584FCBB6B3,063-000-002,33333333,STARBUCKS CBA,52.62,0,570886.88,DR,REF711235,CBA,Current
17-08-2025 16:39,CBAF61C88B27B574078B4E3,063-000-002,33333333,INTERNET TRANSFER CBA,16.56,0,570870.32,DR,REF841705,CBA,Current
17-08-2025 16:55,CBA38DB69C498C24F7CA65C,063-000-002,33333333,MCDONALDS CBA,43.89,0,570826.43,DR,REF152935,CBA,Current
17-08-2025 16:58,CBA807B2C79E429425492A5,063-000-002,33333333,CITYLINK CBA,49.26,0,570777.17,DR,REF721352,CBA,Current
17-08-2025 17:02,CBA533CA98C56694DCEAE0E,063-000-002,33333333,AMAZON AU CBA,18.01,0,570759.16,DR,REF195029,CBA,Current
17-08-2025 17:04,CBA81D9E7AA715C4B4BADE3,063-000-002,33333333,FLIXBUS CBA,39.72,0,570719.44,DR,REF575307,CBA,Current
17-08-2025 17:32,CBA82D3A677B99D413DAC49,063-000-002,33333333,DOMINO'S PIZZA CBA,4.82,0,570714.62,DR,REF102711,CBA,Current
17-08-2025 17:43,CBA69D13AB83DB847908CA2,063-000-002,33333333,MCDONALDS CBA,14.28,0,570700.34,DR,REF721685,CBA,Current
17-08-2025 17:49,CBA40E1C3C94F214F88A52F,063-000-002,33333333,TAFE BOOKSHOP CBA,90.09,0,570610.25,DR,REF770366,CBA,Current
17-08-2025 17:58,CBA93F4B171457648D2ACAC,063-000-002,33333333,STARBUCKS CBA,99.78,0,570510.47,DR,REF822814,CBA,Current
17-08-2025 18:23,CBAD0904D0353E94925803A,063-000-002,33333333,HARVEY NORMAN CBA,27.74,0,570482.73,DR,REF786867,CBA,Current
17-08-2025 19:49,CBA86F6A3A270064E60941F,063-000-002,33333333,PAYROLL CREDIT CBA,0,1868.4,572351.13,CR,REF493556,CBA,Current
17-08-2025 19:52,CBA516C41646903491AA4E5,063-000-002,33333333,7-ELEVEN CBA,54.37,0,572296.76,DR,REF903526,CBA,Current
17-08-2025 20:01,CBA6AD706A8314D44DEAAEE,063-000-002,33333333,INTERNET TRANSFER CBA,73.98,0,572222.78,DR,REF198003,CBA,Current
17-08-2025 20:24,CBA5F98C90D0303423EA80B,063-000-002,33333333,HARVEY NORMAN CBA,39.33,0,572183.45,DR,REF867544,CBA,Current
17-08-2025 20:59,CBAE77E2F4F6ACF4912A694,063-000-002,33333333,TAFE BOOKSHOP CBA,7.77,0,572175.68,DR,REF731216,CBA,Current
17-08-2025 20:59,CBA6B972262324D418E8342,063-000-002,33333333,WOOLWORTHS CBA,62.08,0,572113.6,DR,REF181909,CBA,Current
17-08-2025 21:37,CBA9D0ADE934B654CB39361,063-000-002,33333333,BP CBA,108.44,0,572005.16,DR,REF838726,CBA,Current
17-08-2025 21:43,CBABBDF5832D26D46288F6A,063-000-002,33333333,PAYROLL CREDIT CBA,0,1024.53,573029.69,CR,REF597051,CBA,Current
17-08-2025 22:24,CBA02C6F386B23F48FD835D,063-000-002,33333333,BIGW CBA,11.56,0,573018.13,DR,REF418837,CBA,Current
17-08-2025 22:32,CBADAE45C496AEC420E8B80,063-000-002,33333333,MENULOG CBA,53.97,0,572964.16,DR,REF271934,CBA,Current
17-08-2025 22:44,CBA3277A3CDF1BF4AE1AC21,063-000-002,33333333,RAILWAY STATION CBA,22.99,0,572941.17,DR,REF659696,CBA,Current
17-08-2025 23:01,CBA5FDC21CD37F449EA81FB,063-000-002,33333333,DOMINO'S PIZZA CBA,5.97,0,572935.2,DR,REF362262,CBA,Current
17-08-2025 23:03,CBA8F749FDB735D4AC5B1A6,063-000-002,33333333,WAGES CREDIT CBA,0,2667.17,575602.37,CR,REF661240,CBA,Current
17-08-2025 23:06,CBABE591C38D8F64772A845,063-000-002,33333333,CITYLINK CBA,15.04,0,575587.33,DR,REF443725,CBA,Current
17-08-2025 23:08,CBAF7A1FF7EF5E14AB78838,063-000-002,33333333,JB HI-FI CBA,80.95,0,575506.38,DR,REF726055,CBA,Current
17-08-2025 23:10,CBAC006764E3D87416A9122,063-000-002,33333333,7-ELEVEN CBA,107.05,0,575399.33,DR,REF220259,CBA,Current
17-08-2025 23:51,CBAE9C6A9EF447F4EDA8893,063-000-002,33333333,DOMINO'S PIZZA CBA,90.15,0,575309.18,DR,REF957891,CBA,Current
18-08-2025 00:33,CBA600A7A1F058842CC807E,063-000-002,33333333,HARVEY NORMAN CBA,22.81,0,575286.37,DR,REF103268,CBA,Current
18-08-2025 00:52,CBA90CC98A506B948B9ACB3,063-000-002,33333333,SALARY PAYMENT CBA,0,2964.78,578251.15,CR,REF886651,CBA,Current
18-08-2025 01:00,CBAEB3279E95F0B4EAD9D75,063-000-002,33333333,BIGW CBA,200.82,0,578050.33,DR,REF936798,CBA,Current
18-08-2025 01:26,CBA4F93CF73823945798FD0,063-000-002,33333333,BWS CBA,3.64,0,578046.69,DR,REF108281,CBA,Current
18-08-2025 02:22,CBA77E1C2D6FEF54739B2AF,063-000-002,33333333,SHELL CBA,39.23,0,578007.46,DR,REF983792,CBA,Current
18-08-2025 02:48,CBA59DC0A0DD1AD445FB5F0,063-000-002,33333333,ALDI CBA,77.29,0,577930.17,DR,REF973558,CBA,Current
18-08-2025 02:48,CBA883FF5D1F4B547AABF4E,063-000-002,33333333,SHELL CBA,17.5,0,577912.67,DR,REF825861,CBA,Current
18-08-2025 03:59,CBABD239B352CBF4754BE97,063-000-002,33333333,DOMINO'S PIZZA CBA,20.09,0,577892.58,DR,REF916300,CBA,Current
18-08-2025 04:36,CBA04FA1281D4274F3590C2,063-000-002,33333333,DOMINO'S PIZZA CBA,70.79,0,577821.79,DR,REF951969,CBA,Current
18-08-2025 04:36,CBAC0D79E8519444129BF1B,063-000-002,33333333,TAFE BOOKSHOP CBA,12.18,0,577809.61,DR,REF108812,CBA,Current
18-08-2025 05:01,CBA274A08248FD74053AEE3,063-000-002,33333333,PAY - SALARY CBA,0,1127.22,578936.83,CR,REF579676,CBA,Current
18-08-2025 05:02,CBAD8F29B47B71F4F54844C,063-000-002,33333333,SALARY PAYMENT CBA,0,7068.95,586005.78,CR,REF671104,CBA,Current
18-08-2025 05:23,CBA76A3274738B84FC194BC,063-000-002,33333333,MCDONALDS CBA,76.13,0,585929.65,DR,REF864304,CBA,Current
18-08-2025 06:13,CBA091F38E964BC423BB9A0,063-000-002,33333333,INTERNET TRANSFER CBA,36.3,0,585893.35,DR,REF134917,CBA,Current
18-08-2025 06:27,CBA1C609E705AFA4DEE8F63,063-000-002,33333333,UBER EATS CBA,23.76,0,585869.59,DR,REF627093,CBA,Current
18-08-2025 06:42,CBA86CFBB8B4E7543AC8865,063-000-002,33333333,MCDONALDS CBA,95.14,0,585774.45,DR,REF832742,CBA,Current
18-08-2025 07:07,CBAD3DAF467B3554F4597C2,063-000-002,33333333,WAGES CREDIT CBA,0,4780.34,590554.79,CR,REF301329,CBA,Current
18-08-2025 07:10,CBAB9BE6BF537CF4325B2B8,063-000-002,33333333,HARVEY NORMAN CBA,62.04,0,590492.75,DR,REF852425,CBA,Current
18-08-2025 07:45,CBA6B9FE8CB70CC475FB1E0,063-000-002,33333333,PAYMENT GATEWAY CBA,102.96,0,590389.79,DR,REF800473,CBA,Current
18-08-2025 08:54,CBA78FE5906FF7A470CA95A,063-000-002,33333333,STARBUCKS CBA,19.39,0,590370.4,DR,REF848063,CBA,Current
18-08-2025 09:05,CBA06356822C56F4C22AB45,063-000-002,33333333,SPOTIFY CBA,78.42,0,590291.98,DR,REF879731,CBA,Current
18-08-2025 09:24,CBA453CFBAE3DAE4F12BB5B,063-000-002,33333333,DOMINO'S PIZZA CBA,55.64,0,590236.34,DR,REF762531,CBA,Current
18-08-2025 10:05,CBA1F373ED06AC64702AE49,063-000-002,33333333,7-ELEVEN CBA,39.65,0,590196.69,DR,REF167215,CBA,Current
18-08-2025 10:14,CBACA7C6499D32B4C778507,063-000-002,33333333,ALDI CBA,57.23,0,590139.46,DR,REF343773,CBA,Current
18-08-2025 10:23,CBA011B59E1924640C5AFB7,063-000-002,33333333,JB HI-FI CBA,12.4,0,590127.06,DR,REF363503,CBA,Current
18-08-2025 10:25,CBA1269ED068BCE44999D2E,063-000-002,33333333,APPLE CBA,4.93,0,590122.13,DR,REF742722,CBA,Current
18-08-2025 10:39,CBA39CDB1AA21BC4FC8A968,063-000-002,33333333,MCDONALDS CBA,50.62,0,590071.51,DR,REF263561,CBA,Current
18-08-2025 10:51,CBA24292CE1B7984C1591F6,063-000-002,33333333,COLES CBA,84.77,0,589986.74,DR,REF200418,CBA,Current
18-08-2025 11:12,INT69D0FB74E8AD437794C6,063-000-002,33333333,TRANSFER FROM ANZ 11111111,0,997.48,590984.22,CR,INT-25872,CBA,Current
18-08-2025 11:15,INTE9047270FB7C49C790BC,063-000-002,33333333,TRANSFER TO CBA 22222222,1379.29,0,589604.93,DR,INT-70040,CBA,Current
18-08-2025 11:22,CBA01A8E922CEBD4D6BB653,063-000-002,33333333,PAYROLL CREDIT CBA,0,5681.49,595286.42,CR,REF846916,CBA,Current
18-08-2025 11:40,CBA42EEA788BE88488F8C60,063-000-002,33333333,APPLE CBA,38.29,0,595248.13,DR,REF601057,CBA,Current
18-08-2025 11:47,CBAE0C7923A2049458CA9A5,063-000-002,33333333,LIQUORLAND CBA,19.37,0,595228.76,DR,REF249386,CBA,Current
18-08-2025 12:50,CBA3B8220A2B2FF4B87B1BC,063-000-002,33333333,BANK FEE CBA,14.64,0,595214.12,DR,REF235566,CBA,Current
18-08-2025 13:01,CBAF71C71EAB2804717843C,063-000-002,33333333,WAGES CREDIT CBA,0,5656.95,600871.07,CR,REF895737,CBA,Current
18-08-2025 13:03,CBA56D3A980636544458B83,063-000-002,33333333,PAYMENT GATEWAY CBA,32.9,0,600838.17,DR,REF694690,CBA,Current
18-08-2025 13:26,CBA7F077D10FCB04DB3911F,063-000-002,33333333,PAYROLL CREDIT CBA,0,2246.95,603085.12,CR,REF953079,CBA,Current
18-08-2025 13:35,CBA6124FFFD3DF9487283B6,063-000-002,33333333,BANK FEE CBA,2.35,0,603082.77,DR,REF209601,CBA,Current
18-08-2025 14:41,INT0409B4376D8647209775,063-000-002,33333333,TRANSFER FROM ANZ 11111111,0,116.9,603199.67,CR,INT-32326,CBA,Current
18-08-2025 14:53,CBA3447B2DE1BC44B269FFF,063-000-002,33333333,AMAZON AU CBA,61.54,0,603138.13,DR,REF252072,CBA,Current
18-08-2025 15:11,CBAE78FF72444434D0C8751,063-000-002,33333333,DOMINO'S PIZZA CBA,28.73,0,603109.4,DR,REF671595,CBA,Current
18-08-2025 15:44,CBA57F35130EFF74FD4A357,063-000-002,33333333,TAFE BOOKSHOP CBA,11.51,0,603097.89,DR,REF980372,CBA,Current
18-08-2025 16:07,CBADE6D7CBEF06D41FAB2AB,063-000-002,33333333,INTERNET TRANSFER CBA,20.94,0,603076.95,DR,REF911228,CBA,Current
18-08-2025 16:28,CBA83768FBA923945E1A792,063-000-002,33333333,PAYROLL CREDIT CBA,0,7993.34,611070.29,CR,REF435802,CBA,Current
18-08-2025 16:32,CBABA9188C8A1C44539BF48,063-000-002,33333333,CITYLINK CBA,46.95,0,611023.34,DR,REF815144,CBA,Current
18-08-2025 16:35,CBAA63650C3544D4D01A2E5,063-000-002,33333333,INTERNET TRANSFER CBA,29.06,0,610994.28,DR,REF333345,CBA,Current
18-08-2025 16:40,CBAA604A9C7908048E09EA1,063-000-002,33333333,MCDONALDS CBA,8.79,0,610985.49,DR,REF710733,CBA,Current
18-08-2025 17:15,CBA323B5AF78A9246F28DEE,063-000-002,33333333,SALARY PAYMENT CBA,0,4438.93,615424.42,CR,REF844413,CBA,Current
18-08-2025 17:47,CBAF0A8A151B9724589A10F,063-000-002,33333333,SHELL CBA,6.71,0,615417.71,DR,REF146674,CBA,Current
18-08-2025 18:09,CBABE1666ED551A4A409343,063-000-002,33333333,CITYLINK CBA,50.81,0,615366.9,DR,REF623453,CBA,Current
18-08-2025 18:17,CBA09E4645763DB4FA38424,063-000-002,33333333,UBER EATS CBA,138.23,0,615228.67,DR,REF259577,CBA,Current
18-08-2025 18:26,CBA6E619E952D8443A7BE46,063-000-002,33333333,APPLE CBA,31.33,0,615197.34,DR,REF567822,CBA,Current
18-08-2025 18:49,CBA32C5E3948EEF44F1B76D,063-000-002,33333333,BP CBA,12.57,0,615184.77,DR,REF475991,CBA,Current
18-08-2025 18:53,CBA8CBDAB489A0945978A43,063-000-002,33333333,APPLE CBA,231.57,0,614953.2,DR,REF490873,CBA,Current
18-08-2025 19:31,CBA54B0D9C958E643E8B8D5,063-000-002,33333333,COLES CBA,14.28,0,614938.92,DR,REF729287,CBA,Current
18-08-2025 20:02,CBAB9E662E892914ADB9AE8,063-000-002,33333333,HARVEY NORMAN CBA,188.96,0,614749.96,DR,REF312413,CBA,Current
18-08-2025 20:06,CBAEB8962E40D3542058B0B,063-000-002,33333333,MCDONALDS CBA,22.89,0,614727.07,DR,REF666742,CBA,Current
18-08-2025 20:42,CBAE125D4B3746A4AE7BD4B,063-000-002,33333333,ZOOM CBA,228.51,0,614498.56,DR,REF212502,CBA,Current
18-08-2025 21:02,CBAB34154720695430B8881,063-000-002,33333333,WOOLWORTHS CBA,21.57,0,614476.99,DR,REF261879,CBA,Current
18-08-2025 21:06,CBA22B298312A6F4A7B96DF,063-000-002,33333333,INTERNET TRANSFER CBA,7.7,0,614469.29,DR,REF676705,CBA,Current
18-08-2025 21:29,CBA7C9F05B2A6F345B1A086,063-000-002,33333333,UBER EATS CBA,175.63,0,614293.66,DR,REF224187,CBA,Current
18-08-2025 21:37,CBA2CFF217EA700496C8479,063-000-002,33333333,BP CBA,27,0,614266.66,DR,REF843050,CBA,Current
18-08-2025 22:16,CBA9CF56364CBAF4336AE2C,063-000-002,33333333,PAYMENT GATEWAY CBA,4.48,0,614262.18,DR,REF480039,CBA,Current
18-08-2025 22:21,CBAB561BADF158D43358726,063-000-002,33333333,ALDI CBA,48.82,0,614213.36,DR,REF390707,CBA,Current
18-08-2025 22:23,CBA24C2C51F92494D759DEC,063-000-002,33333333,ZOOM CBA,159.05,0,614054.31,DR,REF392364,CBA,Current
18-08-2025 22:27,CBA1073E3ED07A84DD49EB9,063-000-002,33333333,SPOTIFY CBA,121.39,0,613932.92,DR,REF457766,CBA,Current
18-08-2025 22:52,CBAD2D1914E499E442C836E,063-000-002,33333333,LIQUORLAND CBA,1.98,0,613930.94,DR,REF522111,CBA,Current
18-08-2025 22:55,CBADC53419BB15448969A26,063-000-002,33333333,PAYROLL CREDIT CBA,0,2579.73,616510.67,CR,REF360938,CBA,Current
18-08-2025 23:26,CBAFD47E79FDF33476896E2,063-000-002,33333333,SALARY PAYMENT CBA,0,7835.22,624345.89,CR,REF928319,CBA,Current
18-08-2025 23:42,CBA4E5878140ACC4C11B89F,063-000-002,33333333,WOOLWORTHS CBA,105.18,0,624240.71,DR,REF866958,CBA,Current
18-08-2025 23:58,CBABE95E0780F184213A827,063-000-002,33333333,WOOLWORTHS CBA,35.35,0,624205.36,DR,REF111624,CBA,Current
19-08-2025 00:26,CBA468A6489D22C4358A59F,063-000-002,33333333,INTERNET TRANSFER CBA,25.28,0,624180.08,DR,REF444687,CBA,Current
19-08-2025 00:40,CBAC88D2B035D71435E95A0,063-000-002,33333333,INTERNET TRANSFER CBA,28.21,0,624151.87,DR,REF964464,CBA,Current
19-08-2025 00:49,CBA7D7347FAE3CD4F1E906D,063-000-002,33333333,BANK FEE CBA,54.94,0,624096.93,DR,REF721021,CBA,Current
19-08-2025 01:10,CBA49C127D2016A489F8559,063-000-002,33333333,WAGES CREDIT CBA,0,260.83,624357.76,CR,REF427236,CBA,Current
19-08-2025 01:14,CBACA48A5BD85BD4BEABDC8,063-000-002,33333333,CITYLINK CBA,21.55,0,624336.21,DR,REF298396,CBA,Current
19-08-2025 01:29,CBA1BC7C82C5F494EBFB359,063-000-002,33333333,SHELL CBA,6.51,0,624329.7,DR,REF840663,CBA,Current
19-08-2025 01:42,CBA6366672DB7FC4D849335,063-000-002,33333333,SPOTIFY CBA,18.05,0,624311.65,DR,REF920572,CBA,Current
19-08-2025 01:54,CBAC59CD7B8B72B43D8B631,063-000-002,33333333,ALDI CBA,5.14,0,624306.51,DR,REF403658,CBA,Current
19-08-2025 02:01,CBA1EF0B475F7984E2DB351,063-000-002,33333333,MCDONALDS CBA,22.96,0,624283.55,DR,REF301986,CBA,Current
19-08-2025 02:20,CBABA419035996B4194963C,063-000-002,33333333,7-ELEVEN CBA,11.59,0,624271.96,DR,REF130004,CBA,Current
19-08-2025 02:28,CBAE88DBC179C7E4D22BE2C,063-000-002,33333333,RAILWAY STATION CBA,73.55,0,624198.41,DR,REF478228,CBA,Current
19-08-2025 02:28,CBA3EC78ABC05D74B5CB659,063-000-002,33333333,WOOLWORTHS CBA,95.21,0,624103.2,DR,REF154716,CBA,Current
19-08-2025 03:05,CBABA83FCADB5864C7B800F,063-000-002,33333333,TAFE BOOKSHOP CBA,10.92,0,624092.28,DR,REF671745,CBA,Current
19-08-2025 03:08,CBACFE79FBB937D41F8AA48,063-000-002,33333333,UBER EATS CBA,37.89,0,624054.39,DR,REF738914,CBA,Current
19-08-2025 03:36,CBA79FD894FF6CC45C689F1,063-000-002,33333333,ALDI CBA,13.18,0,624041.21,DR,REF279581,CBA,Current
19-08-2025 03:38,CBAD6FFACEE159B42B5BF08,063-000-002,33333333,COLES CBA,3.76,0,624037.45,DR,REF443325,CBA,Current
19-08-2025 03:51,CBAC93187295BEA4E6E99ED,063-000-002,33333333,DOMINO'S PIZZA CBA,81.54,0,623955.91,DR,REF173657,CBA,Current
19-08-2025 03:58,CBA7B3D6934B4A0490EBB80,063-000-002,33333333,CITYLINK CBA,220.51,0,623735.4,DR,REF720895,CBA,Current
19-08-2025 03:58,CBA56339E20F8F74A8085CE,063-000-002,33333333,LIQUORLAND CBA,40.95,0,623694.45,DR,REF175482,CBA,Current
19-08-2025 05:11,CBACB0F92A92969464F8B32,063-000-002,33333333,BWS CBA,9.08,0,623685.37,DR,REF962441,CBA,Current
19-08-2025 05:16,CBAFF9BC8E6B42D4353BBA6,063-000-002,33333333,KFC CBA,25.49,0,623659.88,DR,REF145133,CBA,Current
19-08-2025 05:19,CBA032E5016359F484AB4D8,063-000-002,33333333,PAY - SALARY CBA,0,588.84,624248.72,CR,REF626339,CBA,Current
19-08-2025 05:21,CBAE6D8DAC9F2EF4B1385B9,063-000-002,33333333,COLES CBA,2.92,0,624245.8,DR,REF562809,CBA,Current
19-08-2025 05:40,CBA07FFD2E417044A61AAF1,063-000-002,33333333,BANK FEE CBA,183.31,0,624062.49,DR,REF291204,CBA,Current
19-08-2025 06:08,CBA49EEA4BD479941C094A1,063-000-002,33333333,SALARY PAYMENT CBA,0,1093.21,625155.7,CR,REF985634,CBA,Current
19-08-2025 06:36,CBAB8303B556897449A8F71,063-000-002,33333333,SPOTIFY CBA,24.72,0,625130.98,DR,REF433044,CBA,Current
19-08-2025 06:53,CBADB02B93667F34FA2A737,063-000-002,33333333,BWS CBA,19.5,0,625111.48,DR,REF217251,CBA,Current
19-08-2025 07:21,CBAE54B7D05A992473DB86F,063-000-002,33333333,WAGES CREDIT CBA,0,7642.06,632753.54,CR,REF752542,CBA,Current
19-08-2025 07:44,CBA2747C0FCEDFB407F987F,063-000-002,33333333,WOOLWORTHS CBA,7.09,0,632746.45,DR,REF891090,CBA,Current
19-08-2025 07:59,INT937C7670FCBC4B609344,063-000-002,33333333,TRANSFER FROM CBA 22222222,0,872.33,633618.78,CR,INT-30926,CBA,Current
19-08-2025 08:34,CBA77F21EA1EF45415BB07B,063-000-002,33333333,SHELL CBA,11.2,0,633607.58,DR,REF645970,CBA,Current
19-08-2025 08:48,CBA8CFEAC6DC99942809971,063-000-002,33333333,7-ELEVEN CBA,81.2,0,633526.38,DR,REF727935,CBA,Current
19-08-2025 09:10,CBA8902B8882016454BA5CF,063-000-002,33333333,COLES CBA,28.99,0,633497.39,DR,REF919335,CBA,Current
19-08-2025 09:13,CBA7FA79AD4A3E84253BBAA,063-000-002,33333333,STARBUCKS CBA,30.2,0,633467.19,DR,REF195307,CBA,Current
19-08-2025 09:13,CBA1044DDCEAC8C45A2B6E7,063-000-002,33333333,RAILWAY STATION CBA,6.92,0,633460.27,DR,REF630076,CBA,Current
19-08-2025 09:23,CBAF1C7089D58644EA3A9E4,063-000-002,33333333,COMPANY PAYROLL CBA,0,194.36,633654.63,CR,REF537120,CBA,Current
19-08-2025 09:25,CBA70DE0E11BDBD4F88A363,063-000-002,33333333,FLIXBUS CBA,98.38,0,633556.25,DR,REF687474,CBA,Current
19-08-2025 09:39,CBA2A38253D0C814E1FB048,063-000-002,33333333,BANK FEE CBA,47.08,0,633509.17,DR,REF249376,CBA,Current
19-08-2025 09:49,CBA30CE2D0F9E0D4039A412,063-000-002,33333333,RAILWAY STATION CBA,225.22,0,633283.95,DR,REF336505,CBA,Current
19-08-2025 09:56,CBADF8FD6C286E24387A568,063-000-002,33333333,WOOLWORTHS CBA,191.61,0,633092.34,DR,REF449510,CBA,Current
19-08-2025 10:00,CBA5816AD328B994BA98352,063-000-002,33333333,BIGW CBA,28.44,0,633063.9,DR,REF471686,CBA,Current
19-08-2025 10:22,CBA54F16BF019234F45A8E5,063-000-002,33333333,ALDI CBA,38.68,0,633025.22,DR,REF191980,CBA,Current
19-08-2025 10:41,CBABBEB27337344429EBF44,063-000-002,33333333,SPOTIFY CBA,51.16,0,632974.06,DR,REF180811,CBA,Current
19-08-2025 10:42,CBA9D8CD9E403E54151A4AB,063-000-002,33333333,AMAZON AU CBA,13.34,0,632960.72,DR,REF501353,CBA,Current
19-08-2025 11:10,CBA994D2C7C07154EBDB570,063-000-002,33333333,JB HI-FI CBA,21.53,0,632939.19,DR,REF791358,CBA,Current
19-08-2025 11:37,CBAAD20363F234C48E7B979,063-000-002,33333333,JB HI-FI CBA,3.68,0,632935.51,DR,REF163585,CBA,Current
19-08-2025 12:09,CBA16779038816B47B2BEB1,063-000-002,33333333,FLIXBUS CBA,201.53,0,632733.98,DR,REF447421,CBA,Current
19-08-2025 12:33,CBA088F2E9997764B72B61F,063-000-002,33333333,MCDONALDS CBA,70.85,0,632663.13,DR,REF619424,CBA,Current
19-08-2025 12:37,CBAB8FCCE0848014E92853F,063-000-002,33333333,INTERNET TRANSFER CBA,49.11,0,632614.02,DR,REF482900,CBA,Current
19-08-2025 12:53,CBAF20AC6DC815A4F6C8692,063-000-002,33333333,KFC CBA,72.51,0,632541.51,DR,REF781608,CBA,Current
19-08-2025 14:16,CBAEB8A91CD84D44922B3D5,063-000-002,33333333,MENULOG CBA,119.22,0,632422.29,DR,REF568375,CBA,Current
19-08-2025 14:20,CBA2692A642CBC94F538A27,063-000-002,33333333,LIQUORLAND CBA,98.91,0,632323.38,DR,REF409024,CBA,Current
19-08-2025 14:27,CBA62FF2423BC6E4340A8D8,063-000-002,33333333,BANK FEE CBA,105.74,0,632217.64,DR,REF172990,CBA,Current
19-08-2025 14:37,CBA60D3BBC6705542D08759,063-000-002,33333333,HARVEY NORMAN CBA,43.44,0,632174.2,DR,REF319215,CBA,Current
19-08-2025 14:44,CBA2F00A13918CD4A83ACBF,063-000-002,33333333,7-ELEVEN CBA,44.56,0,632129.64,DR,REF237255,CBA,Current
19-08-2025 15:27,CBA3970FB22D56F46299F06,063-000-002,33333333,HARVEY NORMAN CBA,40.63,0,632089.01,DR,REF839601,CBA,Current
19-08-2025 16:00,CBA95D8B728275C413BA02C,063-000-002,33333333,HARVEY NORMAN CBA,59.11,0,632029.9,DR,REF461702,CBA,Current
19-08-2025 16:07,CBAC9A41AC95487495186B0,063-000-002,33333333,DOMINO'S PIZZA CBA,14.22,0,632015.68,DR,REF406304,CBA,Current
19-08-2025 16:23,CBA00949D3C221E4F0D94C0,063-000-002,33333333,APPLE CBA,123.28,0,631892.4,DR,REF929033,CBA,Current
