Date,TransactionID,BSB,AccountNumber,Description,Debit,Credit,Balance,Type,Reference,Bank,AccountType
10-08-2025 14:38,CBAF01BAF1DD6C84FD99AB7,063-000-001,22222222,BP CBA,147.39,0,247713.48,DR,REF345293,CBA,Savings
10-08-2025 15:03,CBA91FB9A724C4841F38058,063-000-001,22222222,APPLE CBA,41.43,0,247672.05,DR,REF645544,CBA,Savings
10-08-2025 15:11,CBA7ECD97FFB2EF440880DD,063-000-001,22222222,TAFE BOOKSHOP CBA,15.57,0,247656.48,DR,REF536479,CBA,Savings
10-08-2025 15:19,CBAFCB3FD865220408EA82B,063-000-001,22222222,SALARY PAYMENT CBA,0,4690.21,252346.69,CR,REF800864,CBA,Savings
10-08-2025 16:18,CBA369E0C4E0A404EECA5E1,063-000-001,22222222,UBER EATS CBA,29.89,0,252316.8,DR,REF712048,CBA,Savings
10-08-2025 16:33,CBA5CDCAD024B52479E90B3,063-000-001,22222222,SPOTIFY CBA,33.84,0,252282.96,DR,REF421503,CBA,Savings
10-08-2025 17:08,CBAF3139CA71A4E42CDA3E5,063-000-001,22222222,ALDI CBA,26.1,0,252256.86,DR,REF969831,CBA,Savings
10-08-2025 17:14,CBA6B251BADEDA94C8A9FEC,063-000-001,22222222,PAYPAL *NETFLIX CBA,34.95,0,252221.91,DR,REF868766,CBA,Savings
10-08-2025 17:16,CBA6DDE43EAB5F248EFAE25,063-000-001,22222222,AMAZON AU CBA,230.12,0,251991.79,DR,REF859266,CBA,Savings
10-08-2025 18:01,CBA1095CD8650CD4E7FA076,063-000-001,22222222,JB HI-FI CBA,127.61,0,251864.18,DR,REF188331,CBA,Savings
10-08-2025 18:28,CBA6D8E02E4816D4981AF2E,063-000-001,22222222,PAYROLL CREDIT CBA,0,983.01,252847.19,CR,REF576143,CBA,Savings
10-08-2025 18:35,CBA793D86C463F7416D9408,063-000-001,22222222,LIQUORLAND CBA,28.27,0,252818.92,DR,REF950596,CBA,Savings
10-08-2025 19:56,CBA8483801A16CA42D29387,063-000-001,22222222,WAGES CREDIT CBA,0,3924.6,256743.52,CR,REF136686,CBA,Savings
10-08-2025 21:06,CBAA9A02A42A6BA4DE3B6B4,063-000-001,22222222,MCDONALDS CBA,29.72,0,256713.8,DR,REF746334,CBA,Savings
10-08-2025 21:09,CBAA03649C86CAE4A6EBD06,063-000-001,22222222,ALDI CBA,51.95,0,256661.85,DR,REF299338,CBA,Savings
10-08-2025 21:24,CBA6F0A1C7A7774400FAA09,063-000-001,22222222,PAYMENT GATEWAY CBA,129.96,0,256531.89,DR,REF468829,CBA,Savings
10-08-2025 21:27,CBA055C6921ACE5410AAAA0,063-000-001,22222222,MCDONALDS CBA,7.57,0,256524.32,DR,REF933610,CBA,Savings
10-08-2025 21:53,CBAA3BC12D24E774115B0B1,063-000-001,22222222,RAILWAY STATION CBA,12.3,0,256512.02,DR,REF208307,CBA,Savings
10-08-2025 21:54,CBA51727B62670E4632BC7D,063-000-001,22222222,PAYROLL CREDIT CBA,0,5692.66,262204.68,CR,REF516733,CBA,Savings
10-08-2025 22:12,CBA891F8B2123C848EABDF8,063-000-001,22222222,SPOTIFY CBA,14.24,0,262190.44,DR,REF855186,CBA,Savings
10-08-2025 22:18,CBAC0AE3BE9014B4E12B078,063-000-001,22222222,SHELL CBA,25.61,0,262164.83,DR,REF754347,CBA,Savings
10-08-2025 23:03,CBAD6721E8E06FA410BAE0A,063-000-001,22222222,WAGES CREDIT CBA,0,459.25,262624.08,CR,REF485087,CBA,Savings
10-08-2025 23:10,CBA3470567FF461452AB80D,063-000-001,22222222,FLIXBUS CBA,3.11,0,262620.97,DR,REF791802,CBA,Savings
10-08-2025 23:23,CBAD5BA64FCB6284AA78668,063-000-001,22222222,BWS CBA,86.07,0,262534.9,DR,REF936886,CBA,Savings
10-08-2025 23:24,CBA25DCD3F5C68C4907ACAC,063-000-001,22222222,AMAZON AU CBA,62.01,0,262472.89,DR,REF677129,CBA,Savings
10-08-2025 23:29,CBA5E97FDF7C8BD41EDA78A,063-000-001,22222222,UBER EATS CBA,64.78,0,262408.11,DR,REF274362,CBA,Savings
10-08-2025 23:31,CBAD0DA23EED70E418E9846,063-000-001,22222222,PAYMENT GATEWAY CBA,11.24,0,262396.87,DR,REF103073,CBA,Savings
10-08-2025 23:44,CBA1406FFD55CE242B08793,063-000-001,22222222,STARBUCKS CBA,51.1,0,262345.77,DR,REF770370,CBA,Savings
11-08-2025 00:32,CBA5F563F9A8489481681C7,063-000-001,22222222,ALDI CBA,109.94,0,262235.83,DR,REF601171,CBA,Savings
11-08-2025 00:53,CBA02C2FED32A2E4BC3BBCF,063-000-001,22222222,ALDI CBA,11.51,0,262224.32,DR,REF966206,CBA,Savings
11-08-2025 01:04,INT4434D9141E0F428F9FFD,063-000-001,22222222,TRANSFER TO CBA 33333333,615.68,0,261608.64,DR,INT-36991,CBA,Savings
11-08-2025 01:08,CBA335DC413E67543F1BA31,063-000-001,22222222,KFC CBA,8.52,0,261600.12,DR,REF331281,CBA,Savings
11-08-2025 01:09,CBAF6FFEE87D53E40FBB03A,063-000-001,22222222,WAGES CREDIT CBA,0,7333.82,268933.94,CR,REF733410,CBA,Savings
11-08-2025 01:34,CBA845DD0F3CBEB478CBE76,063-000-001,22222222,LIQUORLAND CBA,153.85,0,268780.09,DR,REF984168,CBA,Savings
11-08-2025 01:57,CBAD4D2F99230D1429DBE8B,063-000-001,22222222,7-ELEVEN CBA,88.03,0,268692.06,DR,REF811777,CBA,Savings
11-08-2025 02:05,CBA24D7B6DA52AF42F0B711,063-000-001,22222222,APPLE CBA,56.25,0,268635.81,DR,REF690196,CBA,Savings
11-08-2025 02:13,CBA408053EA319E447F8BD0,063-000-001,22222222,PAYROLL CREDIT CBA,0,401.41,269037.22,CR,REF477791,CBA,Savings
11-08-2025 03:04,CBA09373D7BB04541DD942B,063-000-001,22222222,TAFE BOOKSHOP CBA,38.85,0,268998.37,DR,REF822915,CBA,Savings
11-08-2025 03:21,CBA9A31C58990A24FBCAC0F,063-000-001,22222222,SPOTIFY CBA,119.66,0,268878.71,DR,REF210365,CBA,Savings
11-08-2025 03:38,CBAEFF6DF743EB9411DA7C3,063-000-001,22222222,SPOTIFY CBA,24.94,0,268853.77,DR,REF860662,CBA,Savings
11-08-2025 03:38,CBAF3451A04FE784F9695BF,063-000-001,22222222,ZOOM CBA,8.6,0,268845.17,DR,REF948111,CBA,Savings
11-08-2025 04:04,CBA382A654CBF8F4C5BAE78,063-000-001,22222222,ALDI CBA,55.01,0,268790.16,DR,REF587975,CBA,Savings
11-08-2025 04:04,CBA8C633BEF2F9D453CAF0F,063-000-001,22222222,KFC CBA,22.89,0,268767.27,DR,REF183857,CBA,Savings
11-08-2025 04:17,CBA95DF7FD263894EAA8011,063-000-001,22222222,LIQUORLAND CBA,96.96,0,268670.31,DR,REF198912,CBA,Savings
11-08-2025 04:54,CBAE69FDB09A4344086A0DC,063-000-001,22222222,BANK FEE CBA,60.83,0,268609.48,DR,REF785415,CBA,Savings
11-08-2025 04:54,CBAAAAD95C794B240379FC3,063-000-001,22222222,MCDONALDS CBA,36.3,0,268573.18,DR,REF126073,CBA,Savings
11-08-2025 05:02,CBA873CD9B8EE104D8FAF98,063-000-001,22222222,AMAZON AU CBA,32.71,0,268540.47,DR,REF754919,CBA,Savings
11-08-2025 05:28,CBA05E85DEA158A4E6A8097,063-000-001,22222222,JB HI-FI CBA,104.06,0,268436.41,DR,REF261300,CBA,Savings
11-08-2025 05:49,CBA19F4F182C3A54D5A9693,063-000-001,22222222,PAY - SALARY CBA,0,2433.88,270870.29,CR,REF377907,CBA,Savings
11-08-2025 06:14,CBA8D015A88A1444453A4CF,063-000-001,22222222,JB HI-FI CBA,84.69,0,270785.6,DR,REF407604,CBA,Savings
11-08-2025 06:37,CBACD7F628EF2594A4EA46E,063-000-001,22222222,LIQUORLAND CBA,11.41,0,270774.19,DR,REF691396,CBA,Savings
11-08-2025 06:38,CBA335B85D0FE4548CFAA12,063-000-001,22222222,MENULOG CBA,57.8,0,270716.39,DR,REF642047,CBA,Savings
11-08-2025 06:43,CBAA792ABDF67A34F9E910A,063-000-001,22222222,KFC CBA,116.53,0,270599.86,DR,REF572370,CBA,Savings
11-08-2025 07:05,CBAE84071DA4FF54EF39DF8,063-000-001,22222222,FLIXBUS CBA,99.35,0,270500.51,DR,REF807915,CBA,Savings
11-08-2025 07:49,CBAC7080C7189B946FFBA1A,063-000-001,22222222,BP CBA,37,0,270463.51,DR,REF808269,CBA,Savings
11-08-2025 07:58,CBAB21D4F4E2778441AB2F3,063-000-001,22222222,UBER EATS CBA,4.99,0,270458.52,DR,REF276674,CBA,Savings
11-08-2025 08:00,CBA6BE50D81C68B4A9098EC,063-000-001,22222222,UBER EATS CBA,13.36,0,270445.16,DR,REF260161,CBA,Savings
11-08-2025 08:05,CBA2614A1459FE149E0B700,063-000-001,22222222,PAYMENT GATEWAY CBA,70.89,0,270374.27,DR,REF419974,CBA,Savings
11-08-2025 09:01,CBA2EB1C266B53541289E6F,063-000-001,22222222,PAYMENT GATEWAY CBA,73.01,0,270301.26,DR,REF688025,CBA,Savings
11-08-2025 09:43,CBAD5AB78686FD84C2F8EA0,063-000-001,22222222,ZOOM CBA,18.66,0,270282.6,DR,REF305928,CBA,Savings
11-08-2025 09:47,CBADB5B09558CD646268A3D,063-000-001,22222222,BP CBA,92,0,270190.6,DR,REF866031,CBA,Savings
11-08-2025 09:47,CBACD2D9D84D5C146D39FB4,063-000-001,22222222,JB HI-FI CBA,16.72,0,270173.88,DR,REF294164,CBA,Savings
11-08-2025 10:17,CBA57A9CC28AF93438684E9,063-000-001,22222222,WOOLWORTHS CBA,37.2,0,270136.68,DR,REF570198,CBA,Savings
11-08-2025 10:31,CBA7EDFBD2982AE4720839C,063-000-001,22222222,FLIXBUS CBA,50.22,0,270086.46,DR,REF261332,CBA,Savings
11-08-2025 10:42,CBA38FB459922FB4108B558,063-000-001,22222222,FLIXBUS CBA,22.37,0,270064.09,DR,REF878088,CBA,Savings
11-08-2025 11:08,CBABCA5C303E0B54A9DBF3D,063-000-001,22222222,STARBUCKS CBA,24.43,0,270039.66,DR,REF126109,CBA,Savings
11-08-2025 11:24,CBA042838450F914D0BA8E1,063-000-001,22222222,JB HI-FI CBA,68.22,0,269971.44,DR,REF905869,CBA,Savings
11-08-2025 11:27,CBA659C3FAF76784EB4B10A,063-000-001,22222222,BP CBA,14.1,0,269957.34,DR,REF729545,CBA,Savings
11-08-2025 12:15,CBA2C9E3ABEA7B4421D9683,063-000-001,22222222,PAY - SALARY CBA,0,1009.34,270966.68,CR,REF914970,CBA,Savings
11-08-2025 12:21,CBAA1A4C65A48AC48D1963F,063-000-001,22222222,7-ELEVEN CBA,127.81,0,270838.87,DR,REF374971,CBA,Savings
11-08-2025 12:40,CBA746605C652E74E859538,063-000-001,22222222,APPLE CBA,45.56,0,270793.31,DR,REF283649,CBA,Savings
11-08-2025 12:41,CBA49FE0CE6C8D745D08673,063-000-001,22222222,WAGES CREDIT CBA,0,7365.39,278158.7,CR,REF555791,CBA,Savings
11-08-2025 12:43,CBAABD4A20F2BEA4F72B019,063-000-001,22222222,COMPANY PAYROLL CBA,0,4247.93,282406.63,CR,REF107066,CBA,Savings
11-08-2025 13:20,CBA08971A15F0DB4E21BD62,063-000-001,22222222,PAYPAL *NETFLIX CBA,54.46,0,282352.17,DR,REF186105,CBA,Savings
11-08-2025 14:08,CBA095E31B18D3E46E99C38,063-000-001,22222222,LIQUORLAND CBA,126.08,0,282226.09,DR,REF958986,CBA,Savings
11-08-2025 14:17,CBA2F963799378A4925AB2B,063-000-001,22222222,LIQUORLAND CBA,20.18,0,282205.91,DR,REF226954,CBA,Savings
11-08-2025 14:32,CBA69E92752E91C4792B25A,063-000-001,22222222,LIQUORLAND CBA,89.16,0,282116.75,DR,REF346341,CBA,Savings
11-08-2025 14:49,INT0A721C1CCC63402AA9AB,063-000-001,22222222,TRANSFER FROM ANZ 11111111,0,1237.19,283353.94,CR,INT-86308,CBA,Savings
11-08-2025 14:53,CBAF79B66F35E444B5EAF53,063-000-001,22222222,SPOTIFY CBA,39.92,0,283314.02,DR,REF120445,CBA,Savings
11-08-2025 15:22,CBAE5B03CA5DB4E416394C0,063-000-001,22222222,LIQUORLAND CBA,11.29,0,283302.73,DR,REF688032,CBA,Savings
11-08-2025 16:02,CBA8D5F2479BF8F474EBD3A,063-000-001,22222222,UBER EATS CBA,120.19,0,283182.54,DR,REF385986,CBA,Savings
11-08-2025 16:24,CBABCCC5F152FB8493182CF,063-000-001,22222222,BP CBA,7.51,0,283175.03,DR,REF995765,CBA,Savings
11-08-2025 16:32,CBA718C324DFD0E4EB89309,063-000-001,22222222,WAGES CREDIT CBA,0,7554.17,290729.2,CR,REF374635,CBA,Savings
11-08-2025 16:39,CBAE97B868D13C0461CAE48,063-000-001,22222222,COLES CBA,14.19,0,290715.01,DR,REF918047,CBA,Savings
11-08-2025 16:45,CBAC6C3E91294ED4F42902D,063-000-001,22222222,BWS CBA,12.29,0,290702.72,DR,REF612683,CBA,Savings
11-08-2025 17:00,CBAAB9D19831475408FA9B1,063-000-001,22222222,RAILWAY STATION CBA,5.65,0,290697.07,DR,REF667406,CBA,Savings
11-08-2025 17:20,CBA7734E105D3204AFEBC74,063-000-001,22222222,DOMINO'S PIZZA CBA,67.15,0,290629.92,DR,REF184842,CBA,Savings
11-08-2025 17:31,CBABDDAF45AF304495EA910,063-000-001,22222222,AMAZON AU CBA,18.81,0,290611.11,DR,REF142526,CBA,Savings
11-08-2025 17:33,CBA4DD9DEC3EEB646BD8367,063-000-001,22222222,BIGW CBA,37.56,0,290573.55,DR,REF470301,CBA,Savings
11-08-2025 17:41,CBA54F9FE160F7E4521A9B7,063-000-001,22222222,PAYPAL *NETFLIX CBA,8.44,0,290565.11,DR,REF675614,CBA,Savings
11-08-2025 17:54,CBAC0A4D95DBF624AC698DA,063-000-001,22222222,STARBUCKS CBA,58.97,0,290506.14,DR,REF594135,CBA,Savings
11-08-2025 18:11,CBAD32C21A110EB4C9AB515,063-000-001,22222222,JB HI-FI CBA,60.8,0,290445.34,DR,REF163731,CBA,Savings
11-08-2025 18:29,CBA37337C5465F74CC4899B,063-000-001,22222222,BWS CBA,36.59,0,290408.75,DR,REF268572,CBA,Savings
11-08-2025 18:47,CBA0198B01C49BA435780D5,063-000-001,22222222,RAILWAY STATION CBA,11.44,0,290397.31,DR,REF762901,CBA,Savings
11-08-2025 20:26,CBA045CA9D2CFF3433494E3,063-000-001,22222222,CITYLINK CBA,37.75,0,290359.56,DR,REF296171,CBA,Savings
11-08-2025 20:29,CBA3EC06D2EE372478483DB,063-000-001,22222222,HARVEY NORMAN CBA,29.1,0,290330.46,DR,REF167535,CBA,Savings
11-08-2025 20:35,CBAF9DD494D782F4FC5972D,063-000-001,22222222,JB HI-FI CBA,4.66,0,290325.8,DR,REF896789,CBA,Savings
11-08-2025 21:11,CBA725B657F715044558F4D,063-000-001,22222222,ZOOM CBA,38.88,0,290286.92,DR,REF560104,CBA,Savings
11-08-2025 21:18,INT2F760ABC05754B81BE5D,063-000-001,22222222,TRANSFER TO CBA 33333333,1327.35,0,288959.57,DR,INT-69087,CBA,Savings
11-08-2025 21:30,CBA1DDA4BF626DE48808932,063-000-001,22222222,PAY - SALARY CBA,0,592.72,289552.29,CR,REF100885,CBA,Savings
11-08-2025 21:44,CBAD4C1F26A11F647BA8B14,063-000-001,22222222,UBER EATS CBA,14.38,0,289537.91,DR,REF594952,CBA,Savings
11-08-2025 21:49,CBA9A9F33C526E547FD9A38,063-000-001,22222222,LIQUORLAND CBA,7.84,0,289530.07,DR,REF512916,CBA,Savings
11-08-2025 22:02,CBA8FA091C5A25D492880BF,063-000-001,22222222,PAYMENT GATEWAY CBA,32.42,0,289497.65,DR,REF318680,CBA,Savings
11-08-2025 22:16,CBA92C9D28AC89343C28CAD,063-000-001,22222222,PAYROLL CREDIT CBA,0,789.61,290287.26,CR,REF575726,CBA,Savings
11-08-2025 22:27,CBAE666F842462144D89FF3,063-000-001,22222222,SHELL CBA,23.86,0,290263.4,DR,REF889006,CBA,Savings
11-08-2025 22:35,CBA0A75774D98FE42039B61,063-000-001,22222222,APPLE CBA,4.18,0,290259.22,DR,REF276094,CBA,Savings
11-08-2025 23:01,CBAEA29AA1D761340FABEB5,063-000-001,22222222,DOMINO'S PIZZA CBA,19.55,0,290239.67,DR,REF475376,CBA,Savings
11-08-2025 23:15,CBA8F18D8784F004D80A0AB,063-000-001,22222222,BWS CBA,3.02,0,290236.65,DR,REF767170,CBA,Savings
11-08-2025 23:24,CBA1F43BF211C534431BD26,063-000-001,22222222,SPOTIFY CBA,46.25,0,290190.4,DR,REF612043,CBA,Savings
12-08-2025 00:07,CBAE3E25DFDE53940B8BE4A,063-000-001,22222222,BIGW CBA,7.5,0,290182.9,DR,REF121857,CBA,Savings
12-08-2025 00:36,CBA08D77155416A467DA896,063-000-001,22222222,ZOOM CBA,18.71,0,290164.19,DR,REF721269,CBA,Savings
12-08-2025 00:40,CBA970D073C3C1D42F6BA96,063-000-001,22222222,ZOOM CBA,40.13,0,290124.06,DR,REF940364,CBA,Savings
12-08-2025 00:51,CBA4866999F46A940C9BE78,063-000-001,22222222,APPLE CBA,42.06,0,290082,DR,REF786673,CBA,Savings
12-08-2025 01:05,CBA83F805FF6BE2462D84AB,063-000-001,22222222,PAYROLL CREDIT CBA,0,859.28,290941.28,CR,REF178075,CBA,Savings
12-08-2025 01:42,CBA8F8B3FEBC5F44E2C8165,063-000-001,22222222,INTERNET TRANSFER CBA,12.52,0,290928.76,DR,REF194067,CBA,Savings
12-08-2025 02:02,CBABEC441DA8CFD420AA7E3,063-000-001,22222222,COLES CBA,28.09,0,290900.67,DR,REF353695,CBA,Savings
12-08-2025 03:14,CBA84F078B04ADC43C6BF69,063-000-001,22222222,CITYLINK CBA,25.57,0,290875.1,DR,REF164252,CBA,Savings
12-08-2025 03:20,CBA5BFFA1B421B24513BF89,063-000-001,22222222,BWS CBA,51.03,0,290824.07,DR,REF443142,CBA,Savings
12-08-2025 03:32,CBAFAC81BE4726942628EBF,063-000-001,22222222,SPOTIFY CBA,22.73,0,290801.34,DR,REF336009,CBA,Savings
12-08-2025 03:51,CBAC3CED9151FEE47FDA247,063-000-001,22222222,SPOTIFY CBA,94.4,0,290706.94,DR,REF676546,CBA,Savings
12-08-2025 04:10,CBA0D0AA6F364814B01990E,063-000-001,22222222,LIQUORLAND CBA,26.98,0,290679.96,DR,REF730646,CBA,Savings
12-08-2025 04:23,INT4ABF82E369F74BA494FE,063-000-001,22222222,TRANSFER TO NAB 44444444,436.09,0,290243.87,DR,INT-62407,CBA,Savings
12-08-2025 04:38,CBA799ED1E2516E47BEB335,063-000-001,22222222,SHELL CBA,30.87,0,290213,DR,REF384360,CBA,Savings
12-08-2025 04:56,CBA47ED430E944741F1A3B6,063-000-001,22222222,AMAZON AU CBA,38.4,0,290174.6,DR,REF642976,CBA,Savings
12-08-2025 05:12,CBA099FE763056B4FB78D56,063-000-001,22222222,FLIXBUS CBA,3.4,0,290171.2,DR,REF534538,CBA,Savings
12-08-2025 05:19,CBAEB019ABC8C964EE4A003,063-000-001,22222222,DOMINO'S PIZZA CBA,4.44,0,290166.76,DR,REF140021,CBA,Savings
12-08-2025 05:29,CBAE41E4D4D1EDA4B24B392,063-000-001,22222222,MCDONALDS CBA,99.45,0,290067.31,DR,REF147611,CBA,Savings
12-08-2025 05:29,CBADE446424C52643AEADE0,063-000-001,22222222,WOOLWORTHS CBA,33.15,0,290034.16,DR,REF154144,CBA,Savings
12-08-2025 05:47,CBADC406144D68448EDB288,063-000-001,22222222,PAYROLL CREDIT CBA,0,2472.53,292506.69,CR,REF941584,CBA,Savings
12-08-2025 05:52,CBA9396C4C902724A60A2CD,063-000-001,22222222,CITYLINK CBA,35.58,0,292471.11,DR,REF933524,CBA,Savings
12-08-2025 06:03,CBA3BC59DDC683D4D36AA20,063-000-001,22222222,AMAZON AU CBA,109.92,0,292361.19,DR,REF693463,CBA,Savings
12-08-2025 06:24,CBAC97AF45BB22B45BC8A60,063-000-001,22222222,DOMINO'S PIZZA CBA,187.18,0,292174.01,DR,REF514082,CBA,Savings
12-08-2025 06:32,CBA56B8A3D1BE8B47D0A7DB,063-000-001,22222222,STARBUCKS CBA,36.02,0,292137.99,DR,REF265148,CBA,Savings
12-08-2025 07:03,CBAD4A16F319DBB4F159B59,063-000-001,22222222,MCDONALDS CBA,72.06,0,292065.93,DR,REF696155,CBA,Savings
12-08-2025 07:09,CBAA3FE9ABC1E1D460787E9,063-000-001,22222222,SHELL CBA,118.54,0,291947.39,DR,REF639166,CBA,Savings
12-08-2025 08:41,CBA6DD0A11148AD477CA539,063-000-001,22222222,INTERNET TRANSFER CBA,9.06,0,291938.33,DR,REF390544,CBA,Savings
12-08-2025 08:59,CBADBDD0641F7F4408A9439,063-000-001,22222222,PAYMENT GATEWAY CBA,14.03,0,291924.3,DR,REF945156,CBA,Savings
12-08-2025 09:01,CBA5826EEA15D5441CA93C0,063-000-001,22222222,SALARY PAYMENT CBA,0,327.16,292251.46,CR,REF600561,CBA,Savings
12-08-2025 09:11,CBA04736219170D4C0F8B4A,063-000-001,22222222,HARVEY NORMAN CBA,10.48,0,292240.98,DR,REF666587,CBA,Savings
12-08-2025 09:36,CBA97C57DA991AD45DABADD,063-000-001,22222222,HARVEY NORMAN CBA,14.49,0,292226.49,DR,REF930806,CBA,Savings
12-08-2025 09:38,CBA7FD75485099B455DACDE,063-000-001,22222222,AMAZON AU CBA,170.28,0,292056.21,DR,REF154678,CBA,Savings
12-08-2025 09:51,INT845632A39FAC4EC492A4,063-000-001,22222222,TRANSFER FROM ANZ 11111111,0,1523.01,293579.22,CR,INT-42529,CBA,Savings
12-08-2025 09:56,CBA65004BD7792B4AF49225,063-000-001,22222222,PAYPAL *NETFLIX CBA,11.34,0,293567.88,DR,REF656967,CBA,Savings
12-08-2025 09:56,CBA1D70FF8A7ED24AAEAA71,063-000-001,22222222,CITYLINK CBA,29.84,0,293538.04,DR,REF703360,CBA,Savings
12-08-2025 10:02,CBA4B211B357A28438AACEC,063-000-001,22222222,BP CBA,9.06,0,293528.98,DR,REF543019,CBA,Savings
12-08-2025 10:04,CBA72F9CDEE6B904D009702,063-000-001,22222222,BIGW CBA,28.76,0,293500.22,DR,REF570040,CBA,Savings
12-08-2025 10:17,CBA264D7ABDF8D24B23AFDB,063-000-001,22222222,WAGES CREDIT CBA,0,286.88,293787.1,CR,REF294858,CBA,Savings
12-08-2025 10:17,CBAEF8395858E6E43CC8992,063-000-001,22222222,CITYLINK CBA,22.79,0,293764.31,DR,REF158799,CBA,Savings
12-08-2025 10:17,CBAC5FCB200476449B3BA79,063-000-001,22222222,COLES CBA,61.38,0,293702.93,DR,REF203676,CBA,Savings
12-08-2025 10:39,CBA7FB988FB649A472BA954,063-000-001,22222222,UBER EATS CBA,6.46,0,293696.47,DR,REF466439,CBA,Savings
12-08-2025 10:40,CBA13E49A74809140F8A7BA,063-000-001,22222222,BIGW CBA,23.54,0,293672.93,DR,REF906829,CBA,Savings
12-08-2025 10:43,CBAFFE2547E4A6948148C80,063-000-001,22222222,BIGW CBA,46.05,0,293626.88,DR,REF526598,CBA,Savings
12-08-2025 10:59,CBA32941E8C1EAF4EDF87D4,063-000-001,22222222,HARVEY NORMAN CBA,34.5,0,293592.38,DR,REF589843,CBA,Savings
12-08-2025 11:00,CBAFB9A4CD074F84353AE4B,063-000-001,22222222,APPLE CBA,50.25,0,293542.13,DR,REF475424,CBA,Savings
12-08-2025 11:10,CBA763F0A6A4F1A4ADFBB3D,063-000-001,22222222,CITYLINK CBA,14.38,0,293527.75,DR,REF565299,CBA,Savings
12-08-2025 11:14,CBA3BCDA8350AC142F5843E,063-000-001,22222222,SHELL CBA,95.9,0,293431.85,DR,REF120156,CBA,Savings
12-08-2025 11:32,CBAFC856F97B6EC431FBEEE,063-000-001,22222222,7-ELEVEN CBA,82.12,0,293349.73,DR,REF879655,CBA,Savings
12-08-2025 11:36,CBA90E504DA37B84810B616,063-000-001,22222222,BP CBA,76.63,0,293273.1,DR,REF861801,CBA,Savings
12-08-2025 11:58,CBA899379FF0BC04C56A87D,063-000-001,22222222,JB HI-FI CBA,160.42,0,293112.68,DR,REF942657,CBA,Savings
12-08-2025 12:19,CBA03069BA4C39B44B6ABCC,063-000-001,22222222,ZOOM CBA,90.99,0,293021.69,DR,REF248682,CBA,Savings
12-08-2025 12:51,CBA4F90C1511B34458F9CEC,063-000-001,22222222,PAYROLL CREDIT CBA,0,5180.55,298202.24,CR,REF973096,CBA,Savings
12-08-2025 13:06,CBA111BE6FAC47C4C388E4D,063-000-001,22222222,ALDI CBA,6.23,0,298196.01,DR,REF135457,CBA,Savings
12-08-2025 13:07,CBA84ED9F1E73AF423A83AE,063-000-001,22222222,RAILWAY STATION CBA,150.59,0,298045.42,DR,REF836379,CBA,Savings
12-08-2025 13:26,CBA831AD305E05141129ABE,063-000-001,22222222,JB HI-FI CBA,50.74,0,297994.68,DR,REF396345,CBA,Savings
12-08-2025 13:26,CBAA36B6404E39546A89679,063-000-001,22222222,DOMINO'S PIZZA CBA,17.9,0,297976.78,DR,REF871532,CBA,Savings
12-08-2025 13:41,CBAEE2A50FFCA194448B816,063-000-001,22222222,SPOTIFY CBA,4.67,0,297972.11,DR,REF143085,CBA,Savings
12-08-2025 14:23,CBAE95704E1E7F644AFBE96,063-000-001,22222222,7-ELEVEN CBA,32.99,0,297939.12,DR,REF948900,CBA,Savings
12-08-2025 14:27,CBA2DCB47977F91443596FF,063-000-001,22222222,MCDONALDS CBA,42.72,0,297896.4,DR,REF854418,CBA,Savings
12-08-2025 14:31,CBA8E20EF6AD6E5422CA571,063-000-001,22222222,WAGES CREDIT CBA,0,6036.85,303933.25,CR,REF234471,CBA,Savings
12-08-2025 15:13,CBA4294C01323AC4A7CACE2,063-000-001,22222222,MENULOG CBA,16.01,0,303917.24,DR,REF406014,CBA,Savings
12-08-2025 15:25,CBA24843EEA26224A0AA862,063-000-001,22222222,BIGW CBA,53.84,0,303863.4,DR,REF810096,CBA,Savings
12-08-2025 15:31,CBA0FD5288EBC5847D9929F,063-000-001,22222222,LIQUORLAND CBA,46.27,0,303817.13,DR,REF201972,CBA,Savings
12-08-2025 15:47,CBAE48ACFDEE69644458ACF,063-000-001,22222222,AMAZON AU CBA,17.26,0,303799.87,DR,REF857550,CBA,Savings
12-08-2025 15:55,CBA6DB94AB788FC4CB29C27,063-000-001,22222222,STARBUCKS CBA,32.81,0,303767.06,DR,REF525186,CBA,Savings
12-08-2025 16:14,INT9D5CC90F11C04E3EB264,063-000-001,22222222,TRANSFER TO ANZ 11111111,1413.2,0,302353.86,DR,INT-66319,CBA,Savings
12-08-2025 16:19,CBA46BCDA4CF539480D8E6A,063-000-001,22222222,COLES CBA,81.39,0,302272.47,DR,REF876951,CBA,Savings
12-08-2025 16:33,CBAEBD885D3B8A041158F31,063-000-001,22222222,CITYLINK CBA,38.96,0,302233.51,DR,REF351185,CBA,Savings
12-08-2025 18:40,CBA8FB85154ACA84793942E,063-000-001,22222222,MENULOG CBA,8.75,0,302224.76,DR,REF158172,CBA,Savings
12-08-2025 19:01,CBA9E3952D8B2544C249FFE,063-000-001,22222222,BP CBA,156.66,0,302068.1,DR,REF860927,CBA,Savings
12-08-2025 19:42,CBA87130DE6329647C796EC,063-000-001,22222222,WAGES CREDIT CBA,0,2174.06,304242.16,CR,REF212736,CBA,Savings
12-08-2025 19:45,CBA7E091BD68A2846DFB9E1,063-000-001,22222222,PAY - SALARY CBA,0,7240.1,311482.26,CR,REF736015,CBA,Savings
