Date,TransactionID,BSB,AccountNumber,Description,Debit,Credit,Balance,Type,Reference,Bank,AccountType
12-08-2025 15:40,ANZ0CFFC1023973483DB5C3,012-345-678,11111111,LIQUORLAND ANZ,155.66,0,352541.78,DR,REF802096,ANZ,Savings
12-08-2025 16:00,ANZAA5442CED27B44568A21,012-345-678,11111111,SHELL ANZ,16.37,0,352525.41,DR,REF865008,ANZ,Savings
12-08-2025 16:14,INT6180AB727D2A4A3289F6,012-345-678,11111111,TRANSFER FROM CBA 22222222,0,1413.2,353938.61,CR,INT-66319,ANZ,Savings
12-08-2025 16:25,ANZ8D8F992797E54520A2B3,012-345-678,11111111,APPLE ANZ,78.47,0,353860.14,DR,REF111700,ANZ,Savings
12-08-2025 16:45,ANZ3C7C1A4F4702422FA360,012-345-678,11111111,PAYPAL *NETFLIX ANZ,111.02,0,353749.12,DR,REF449857,ANZ,Savings
12-08-2025 17:18,ANZC2C12764C7AC4507BF4A,012-345-678,11111111,MENULOG ANZ,19.23,0,353729.89,DR,REF595900,ANZ,Savings
12-08-2025 17:41,ANZD71F45F37D744696A29A,012-345-678,11111111,WOOLWORTHS ANZ,43.07,0,353686.82,DR,REF390131,ANZ,Savings
12-08-2025 17:45,ANZ53D7EF1458BF4921ACDC,012-345-678,11111111,TAFE BOOKSHOP ANZ,27.84,0,353658.98,DR,REF133415,ANZ,Savings
12-08-2025 17:56,ANZB0EBAA4D5CFA42DE9F75,012-345-678,11111111,PAYMENT GATEWAY ANZ,15.2,0,353643.78,DR,REF303000,ANZ,Savings
12-08-2025 18:15,ANZ004D611E50EA449CA667,012-345-678,11111111,DOMINO'S PIZZA ANZ,91.03,0,353552.75,DR,REF653875,ANZ,Savings
12-08-2025 19:02,ANZ2070F245A71B49D4A369,012-345-678,11111111,BIGW ANZ,9.5,0,353543.25,DR,REF707106,ANZ,Savings
12-08-2025 20:19,ANZ3620785524224236BF85,012-345-678,11111111,TAFE BOOKSHOP ANZ,159.96,0,353383.29,DR,REF666612,ANZ,Savings
12-08-2025 20:50,ANZ1E8E4071090D49D2822B,012-345-678,11111111,MCDONALDS ANZ,7.44,0,353375.85,DR,REF888427,ANZ,Savings
12-08-2025 21:15,ANZ2ED14906D13D4E22A422,012-345-678,11111111,WOOLWORTHS ANZ,26.88,0,353348.97,DR,REF511846,ANZ,Savings
12-08-2025 21:45,ANZB5E61F799C76453D8880,012-345-678,11111111,MCDONALDS ANZ,31.39,0,353317.58,DR,REF581490,ANZ,Savings
12-08-2025 22:00,ANZEB769FA3ABF640618040,012-345-678,11111111,FLIXBUS ANZ,30.68,0,353286.9,DR,REF804543,ANZ,Savings
12-08-2025 22:27,ANZ9D31C638C2E74EF8A9C5,012-345-678,11111111,JB HI-FI ANZ,109.09,0,353177.81,DR,REF836994,ANZ,Savings
12-08-2025 22:28,ANZB3752934951D460F8670,012-345-678,11111111,SHELL ANZ,67.38,0,353110.43,DR,REF740191,ANZ,Savings
12-08-2025 23:05,ANZ2EC47EA781294D3BAF71,012-345-678,11111111,DOMINO'S PIZZA ANZ,173.63,0,352936.8,DR,REF861618,ANZ,Savings
12-08-2025 23:09,ANZ722390DF1747440AB748,012-345-678,11111111,UBER EATS ANZ,3,0,352933.8,DR,REF212929,ANZ,Savings
12-08-2025 23:25,ANZFC72ED6B080141FF9629,012-345-678,11111111,BP ANZ,100.23,0,352833.57,DR,REF130768,ANZ,Savings
12-08-2025 23:57,ANZB8026DB524C444D7B0CF,012-345-678,11111111,ALDI ANZ,19.66,0,352813.91,DR,REF800599,ANZ,Savings
13-08-2025 00:00,ANZ8D0B98395B7F4ABEAA58,012-345-678,11111111,WOOLWORTHS ANZ,3.42,0,352810.49,DR,REF484501,ANZ,Savings
13-08-2025 00:07,ANZ40390C7F018745B6B591,012-345-678,11111111,UBER EATS ANZ,88.95,0,352721.54,DR,REF166472,ANZ,Savings
13-08-2025 00:11,ANZD7D0338CCE2E4F6E81C1,012-345-678,11111111,WAGES CREDIT ANZ,0,729.22,353450.76,CR,REF338035,ANZ,Savings
13-08-2025 00:18,INTDC39292781DD4F0FBC14,012-345-678,11111111,TRANSFER FROM CBA 33333333,0,630.67,354081.43,CR,INT-58249,ANZ,Savings
13-08-2025 00:36,ANZA88D138C3AFA4C0D8C2F,012-345-678,11111111,7-ELEVEN ANZ,1.5,0,354079.93,DR,REF655201,ANZ,Savings
13-08-2025 00:46,INT2B233CAB2676450FAF4B,012-345-678,11111111,TRANSFER TO CBA 22222222,385.16,0,353694.77,DR,INT-34228,ANZ,Savings
13-08-2025 00:57,ANZ821F0DA9096044989ECB,012-345-678,11111111,ZOOM ANZ,50.11,0,353644.66,DR,REF167030,ANZ,Savings
13-08-2025 01:09,ANZ83486148D64D47DBA1EB,012-345-678,11111111,ALDI ANZ,74,0,353570.66,DR,REF236219,ANZ,Savings
13-08-2025 01:15,ANZA7A3B14A59504B5092B9,012-345-678,11111111,SPOTIFY ANZ,12.34,0,353558.32,DR,REF110922,ANZ,Savings
13-08-2025 01:21,ANZBC1AC71B0EA5489298D4,012-345-678,11111111,APPLE ANZ,7.93,0,353550.39,DR,REF533060,ANZ,Savings
13-08-2025 01:23,ANZ3BB8E87F268A4BAEB713,012-345-678,11111111,TAFE BOOKSHOP ANZ,94.22,0,353456.17,DR,REF704749,ANZ,Savings
13-08-2025 01:23,ANZD40404A6D0394A179E7D,012-345-678,11111111,BWS ANZ,91.73,0,353364.44,DR,REF600537,ANZ,Savings
13-08-2025 01:38,ANZ4E0C664C8AF642C6A387,012-345-678,11111111,DOMINO'S PIZZA ANZ,3.24,0,353361.2,DR,REF877366,ANZ,Savings
13-08-2025 01:43,ANZEAB1D9B3D1DA47BEAF0B,012-345-678,11111111,JB HI-FI ANZ,110.6,0,353250.6,DR,REF181743,ANZ,Savings
13-08-2025 02:14,ANZ8705961A46A94EEEB6A1,012-345-678,11111111,COLES ANZ,121.1,0,353129.5,DR,REF250832,ANZ,Savings
13-08-2025 02:42,ANZ5BA0DEC3524F43238CDC,012-345-678,11111111,PAY - SALARY ANZ,0,6746.29,359875.79,CR,REF889315,ANZ,Savings
13-08-2025 02:44,ANZD7164458DCCC489DA176,012-345-678,11111111,UBER EATS ANZ,27.85,0,359847.94,DR,REF935828,ANZ,Savings
13-08-2025 03:14,INTD299FF144B554C1AA885,012-345-678,11111111,TRANSFER FROM CBA 33333333,0,1360.31,361208.25,CR,INT-27645,ANZ,Savings
13-08-2025 03:45,ANZFF06BA09BAB9414B8DD1,012-345-678,11111111,CITYLINK ANZ,37.28,0,361170.97,DR,REF817289,ANZ,Savings
13-08-2025 03:57,ANZ961220BCB17C4DCCA5CE,012-345-678,11111111,INTERNET TRANSFER ANZ,21.65,0,361149.32,DR,REF152562,ANZ,Savings
13-08-2025 04:00,ANZB97A1BC7D5C846E6AB40,012-345-678,11111111,BWS ANZ,86.8,0,361062.52,DR,REF896956,ANZ,Savings
13-08-2025 04:07,ANZ68B2E030F1F0423E8750,012-345-678,11111111,JB HI-FI ANZ,176.04,0,360886.48,DR,REF779624,ANZ,Savings
13-08-2025 04:14,ANZ0018FC5B39E24E97B747,012-345-678,11111111,PAY - SALARY ANZ,0,2495.41,363381.89,CR,REF384319,ANZ,Savings
13-08-2025 05:15,ANZ23E47492065143B8A3E7,012-345-678,11111111,JB HI-FI ANZ,74.82,0,363307.07,DR,REF677058,ANZ,Savings
13-08-2025 05:15,ANZDF0E381CE31C4650ABF2,012-345-678,11111111,PAY - SALARY ANZ,0,3848.4,367155.47,CR,REF352410,ANZ,Savings
13-08-2025 05:28,ANZA294B4D423BD4691BE66,012-345-678,11111111,FLIXBUS ANZ,21.8,0,367133.67,DR,REF443612,ANZ,Savings
13-08-2025 05:47,ANZC742B4A4AD154FA4853D,012-345-678,11111111,APPLE ANZ,94.39,0,367039.28,DR,REF881039,ANZ,Savings
13-08-2025 06:09,ANZB889D42A6A1C45769ECA,012-345-678,11111111,WAGES CREDIT ANZ,0,6714.47,373753.75,CR,REF891002,ANZ,Savings
13-08-2025 06:37,ANZDC735BC4A4E74476A838,012-345-678,11111111,PAYROLL CREDIT ANZ,0,3022.29,376776.04,CR,REF746151,ANZ,Savings
13-08-2025 06:38,ANZC6A2274828634CCFBD77,012-345-678,11111111,KFC ANZ,13.84,0,376762.2,DR,REF507337,ANZ,Savings
13-08-2025 06:54,ANZ39485AC8775A440C9F97,012-345-678,11111111,INTERNET TRANSFER ANZ,18.98,0,376743.22,DR,REF274230,ANZ,Savings
13-08-2025 07:38,ANZ227192FD959F4BE3ABA3,012-345-678,11111111,7-ELEVEN ANZ,45.69,0,376697.53,DR,REF790377,ANZ,Savings
13-08-2025 07:49,ANZDA3462D2B5A04BA7BAB5,012-345-678,11111111,MCDONALDS ANZ,105.2,0,376592.33,DR,REF357844,ANZ,Savings
13-08-2025 08:22,ANZ52FB474A587547F8A616,012-345-678,11111111,KFC ANZ,45.17,0,376547.16,DR,REF502105,ANZ,Savings
13-08-2025 08:41,ANZ6F9AED5343B8491F82DE,012-345-678,11111111,ZOOM ANZ,5.76,0,376541.4,DR,REF764825,ANZ,Savings
13-08-2025 08:49,ANZF16A4CDE69E145F88B35,012-345-678,11111111,BANK FEE ANZ,91.84,0,376449.56,DR,REF180516,ANZ,Savings
13-08-2025 08:52,ANZ84F6C0F0F2E8433C9345,012-345-678,11111111,APPLE ANZ,38.06,0,376411.5,DR,REF560420,ANZ,Savings
13-08-2025 09:40,ANZA43627D9B7324A7498AF,012-345-678,11111111,LIQUORLAND ANZ,140.31,0,376271.19,DR,REF364142,ANZ,Savings
13-08-2025 10:36,ANZF368EEA54434450A8706,012-345-678,11111111,PAYPAL *NETFLIX ANZ,7.27,0,376263.92,DR,REF856712,ANZ,Savings
13-08-2025 11:02,ANZF71FB9560B334D98ADCE,012-345-678,11111111,7-ELEVEN ANZ,8.04,0,376255.88,DR,REF136649,ANZ,Savings
13-08-2025 11:25,ANZC6A28572180246D7BEAF,012-345-678,11111111,SALARY PAYMENT ANZ,0,5850.06,382105.94,CR,REF451194,ANZ,Savings
13-08-2025 12:12,ANZ843988165F83451DA021,012-345-678,11111111,STARBUCKS ANZ,84.02,0,382021.92,DR,REF996687,ANZ,Savings
13-08-2025 12:40,ANZ2E9D2CFF5B594F27BCCA,012-345-678,11111111,STARBUCKS ANZ,36.33,0,381985.59,DR,REF963802,ANZ,Savings
13-08-2025 13:12,ANZ492FF89939B34A54B9AF,012-345-678,11111111,WAGES CREDIT ANZ,0,2854.69,384840.28,CR,REF278931,ANZ,Savings
13-08-2025 13:31,ANZ30BD7E9AA0AB44E1BA5D,012-345-678,11111111,7-ELEVEN ANZ,54.73,0,384785.55,DR,REF187302,ANZ,Savings
13-08-2025 13:33,ANZ520A22B032EA4027BC5C,012-345-678,11111111,APPLE ANZ,8.47,0,384777.08,DR,REF712289,ANZ,Savings
13-08-2025 13:44,ANZ1104BC003C674C41A66D,012-345-678,11111111,SPOTIFY ANZ,5.14,0,384771.94,DR,REF214048,ANZ,Savings
13-08-2025 13:53,ANZ78633B08962841A294F8,012-345-678,11111111,STARBUCKS ANZ,51.3,0,384720.64,DR,REF883871,ANZ,Savings
13-08-2025 13:57,ANZ777BD11965754254B3B9,012-345-678,11111111,ZOOM ANZ,190.37,0,384530.27,DR,REF946601,ANZ,Savings
13-08-2025 14:59,ANZF895976204CE439AA04A,012-345-678,11111111,SHELL ANZ,66.5,0,384463.77,DR,REF378266,ANZ,Savings
13-08-2025 15:25,ANZAEFA77CFFB884EC3BE44,012-345-678,11111111,TAFE BOOKSHOP ANZ,33.37,0,384430.4,DR,REF245689,ANZ,Savings
13-08-2025 15:32,INTA2C437E4C6E448B0B421,012-345-678,11111111,TRANSFER TO CBA 33333333,1875.67,0,382554.73,DR,INT-91209,ANZ,Savings
13-08-2025 16:15,ANZ97B7C17FBB5F4C1FAD17,012-345-678,11111111,MCDONALDS ANZ,5.95,0,382548.78,DR,REF425908,ANZ,Savings
13-08-2025 16:35,ANZB8A611DEC17340469D93,012-345-678,11111111,BANK FEE ANZ,6.33,0,382542.45,DR,REF974664,ANZ,Savings
13-08-2025 16:54,ANZ5F5DDED3DDAC4801B3C5,012-345-678,11111111,ZOOM ANZ,170.95,0,382371.5,DR,REF201970,ANZ,Savings
13-08-2025 17:03,ANZ0D8C05A60E4042C3ADC7,012-345-678,11111111,KFC ANZ,13.6,0,382357.9,DR,REF718497,ANZ,Savings
13-08-2025 17:18,INTCFB72CDE66754270A20F,012-345-678,11111111,TRANSFER FROM NAB 44444444,0,1081.66,383439.56,CR,INT-72601,ANZ,Savings
13-08-2025 17:23,INT0A2FE18BE5DC4DE689CF,012-345-678,11111111,TRANSFER FROM NAB 44444444,0,1911.04,385350.6,CR,INT-32163,ANZ,Savings
13-08-2025 17:46,ANZD88D59E326844E22BE4D,012-345-678,11111111,FLIXBUS ANZ,49.78,0,385300.82,DR,REF996269,ANZ,Savings
13-08-2025 17:46,ANZF477DDEED1CE41EBB141,012-345-678,11111111,CITYLINK ANZ,6.34,0,385294.48,DR,REF904056,ANZ,Savings
13-08-2025 17:55,ANZC481DEE798AB4FA2B7FC,012-345-678,11111111,FLIXBUS ANZ,149.58,0,385144.9,DR,REF657574,ANZ,Savings
13-08-2025 18:28,ANZ835DD3ADA06E4350977F,012-345-678,11111111,UBER EATS ANZ,144.66,0,385000.24,DR,REF712531,ANZ,Savings
13-08-2025 19:06,ANZ3F0D74881FA94914B72D,012-345-678,11111111,MCDONALDS ANZ,75.81,0,384924.43,DR,REF747368,ANZ,Savings
13-08-2025 19:25,ANZ52011C7735D94727A8F2,012-345-678,11111111,DOMINO'S PIZZA ANZ,17.32,0,384907.11,DR,REF494353,ANZ,Savings
13-08-2025 23:20,ANZ574A6C7B143C45519202,012-345-678,11111111,BANK FEE ANZ,54.89,0,384852.22,DR,REF733499,ANZ,Savings
13-08-2025 23:25,ANZEA8E1F01E19E456A8C49,012-345-678,11111111,BWS ANZ,106.37,0,384745.85,DR,REF383213,ANZ,Savings
13-08-2025 23:45,ANZ7D9BD3CCAEF94A52BF18,012-345-678,11111111,WAGES CREDIT ANZ,0,5364.22,390110.07,CR,REF551698,ANZ,Savings
14-08-2025 00:07,ANZ494AAD63448A4C3A80E6,012-345-678,11111111,7-ELEVEN ANZ,9.93,0,390100.14,DR,REF970899,ANZ,Savings
14-08-2025 00:30,ANZ3E913B30A8FB4EBBA172,012-345-678,11111111,COLES ANZ,32.15,0,390067.99,DR,REF997460,ANZ,Savings
14-08-2025 00:34,INT9ED91672EB704AF78B45,012-345-678,11111111,TRANSFER FROM CBA 33333333,0,441.45,390509.44,CR,INT-95748,ANZ,Savings
14-08-2025 00:45,ANZ89645B49C6B64302AF54,012-345-678,11111111,7-ELEVEN ANZ,4.69,0,390504.75,DR,REF984119,ANZ,Savings
14-08-2025 00:56,ANZFAB2E24C21E244E6B516,012-345-678,11111111,BWS ANZ,75.92,0,390428.83,DR,REF715465,ANZ,Savings
14-08-2025 01:02,ANZ3BE7538D7142400681BF,012-345-678,11111111,DOMINO'S PIZZA ANZ,88.48,0,390340.35,DR,REF811481,ANZ,Savings
14-08-2025 01:34,ANZ6247FEE9C8B94B348562,012-345-678,11111111,BANK FEE ANZ,15.58,0,390324.77,DR,REF632763,ANZ,Savings
14-08-2025 02:01,ANZ6E72ABBF1EB646988886,012-345-678,11111111,WOOLWORTHS ANZ,17.71,0,390307.06,DR,REF267362,ANZ,Savings
14-08-2025 02:27,ANZA4F77101BC104E95A349,012-345-678,11111111,TAFE BOOKSHOP ANZ,34.29,0,390272.77,DR,REF114875,ANZ,Savings
14-08-2025 02:33,ANZB546294200914896969A,012-345-678,11111111,PAY - SALARY ANZ,0,4050.52,394323.29,CR,REF396488,ANZ,Savings
14-08-2025 02:47,ANZB6B0DE1665B5406F8549,012-345-678,11111111,PAYROLL CREDIT ANZ,0,7872.45,402195.74,CR,REF895444,ANZ,Savings
14-08-2025 03:01,ANZ8702C5C9E3194CE2915E,012-345-678,11111111,APPLE ANZ,5.89,0,402189.85,DR,REF526073,ANZ,Savings
14-08-2025 03:28,INT7F08F0445C8340B2B568,012-345-678,11111111,TRANSFER TO NAB 44444444,360.79,0,401829.06,DR,INT-49217,ANZ,Savings
14-08-2025 03:33,ANZ2C0544AF600645B5A04A,012-345-678,11111111,RAILWAY STATION ANZ,60.16,0,401768.9,DR,REF683690,ANZ,Savings
14-08-2025 03:53,ANZ4F5E5C93075D45BC8236,012-345-678,11111111,COMPANY PAYROLL ANZ,0,5012.26,406781.16,CR,REF698025,ANZ,Savings
14-08-2025 04:00,ANZFF23A95EAAC9467BA7BC,012-345-678,11111111,WOOLWORTHS ANZ,27.01,0,406754.15,DR,REF891445,ANZ,Savings
14-08-2025 04:58,ANZ5CC5FB5E7C234B3A86FB,012-345-678,11111111,INTERNET TRANSFER ANZ,30.54,0,406723.61,DR,REF666314,ANZ,Savings
14-08-2025 05:38,ANZA921C66896B04F3997FF,012-345-678,11111111,PAYMENT GATEWAY ANZ,7.44,0,406716.17,DR,REF381679,ANZ,Savings
14-08-2025 05:59,ANZ46B444DD60B54F0C9A07,012-345-678,11111111,PAY - SALARY ANZ,0,7451.83,414168,CR,REF983408,ANZ,Savings
14-08-2025 06:10,ANZ52C3C05A957D41F0BD20,012-345-678,11111111,ZOOM ANZ,64.13,0,414103.87,DR,REF973697,ANZ,Savings
14-08-2025 06:10,ANZ23AD5205E53C45DCA32A,012-345-678,11111111,PAY - SALARY ANZ,0,6577.17,420681.04,CR,REF244330,ANZ,Savings
14-08-2025 06:13,ANZ72589530086A46F5A2AF,012-345-678,11111111,SALARY PAYMENT ANZ,0,801.34,421482.38,CR,REF204287,ANZ,Savings
14-08-2025 06:32,ANZ4F4D277776074E4DBE44,012-345-678,11111111,PAYMENT GATEWAY ANZ,117.13,0,421365.25,DR,REF199707,ANZ,Savings
14-08-2025 06:34,ANZ76257AAC4BAD469793EA,012-345-678,11111111,BANK FEE ANZ,10.1,0,421355.15,DR,REF459133,ANZ,Savings
14-08-2025 07:34,ANZ390955DCCA67453D871D,012-345-678,11111111,HARVEY NORMAN ANZ,214.14,0,421141.01,DR,REF991964,ANZ,Savings
14-08-2025 08:17,ANZ5C5000C5E4384AC4A864,012-345-678,11111111,PAYPAL *NETFLIX ANZ,23.04,0,421117.97,DR,REF771219,ANZ,Savings
14-08-2025 08:33,ANZ8E45DA50F48C45948522,012-345-678,11111111,SALARY PAYMENT ANZ,0,214.8,421332.77,CR,REF235467,ANZ,Savings
14-08-2025 08:44,ANZAE32AD2DEA1C451E9421,012-345-678,11111111,FLIXBUS ANZ,4.9,0,421327.87,DR,REF941945,ANZ,Savings
14-08-2025 09:48,ANZ2D6702283E37413193DB,012-345-678,11111111,COMPANY PAYROLL ANZ,0,791.64,422119.51,CR,REF676708,ANZ,Savings
14-08-2025 10:06,ANZ334961C80FBF4A7BAA61,012-345-678,11111111,WOOLWORTHS ANZ,74.68,0,422044.83,DR,REF845281,ANZ,Savings
14-08-2025 10:26,ANZ01BF4C85368247EC8ECA,012-345-678,11111111,JB HI-FI ANZ,26.68,0,422018.15,DR,REF734356,ANZ,Savings
14-08-2025 11:21,ANZ0A85292522EB4CC0A892,012-345-678,11111111,MENULOG ANZ,24.86,0,421993.29,DR,REF729578,ANZ,Savings
14-08-2025 11:21,ANZ2C09A33A561A42918CCB,012-345-678,11111111,BWS ANZ,125.56,0,421867.73,DR,REF723637,ANZ,Savings
14-08-2025 11:29,ANZF86B16930F184F578211,012-345-678,11111111,ALDI ANZ,119.55,0,421748.18,DR,REF602894,ANZ,Savings
14-08-2025 11:38,ANZC32379879FC9414F99EC,012-345-678,11111111,WAGES CREDIT ANZ,0,4272.38,426020.56,CR,REF330235,ANZ,Savings
14-08-2025 12:02,INT33C40859E3404E56B38F,012-345-678,11111111,TRANSFER TO CBA 33333333,1360.86,0,424659.7,DR,INT-49946,ANZ,Savings
14-08-2025 12:09,ANZ64E34671325A423B8776,012-345-678,11111111,FLIXBUS ANZ,25.5,0,424634.2,DR,REF631657,ANZ,Savings
14-08-2025 13:02,ANZ1D8C74A8DACD4DBFA5BB,012-345-678,11111111,STARBUCKS ANZ,10.44,0,424623.76,DR,REF679679,ANZ,Savings
14-08-2025 13:13,ANZ45D990F0D1194A208653,012-345-678,11111111,ZOOM ANZ,4.2,0,424619.56,DR,REF451445,ANZ,Savings
14-08-2025 13:55,ANZF81A0FA1E1A44E6A8BD8,012-345-678,11111111,MENULOG ANZ,30.84,0,424588.72,DR,REF713018,ANZ,Savings
14-08-2025 14:00,ANZF8E88081B0D349669715,012-345-678,11111111,CITYLINK ANZ,67.84,0,424520.88,DR,REF246978,ANZ,Savings
14-08-2025 14:15,ANZ87174D48F09442F48BB1,012-345-678,11111111,ALDI ANZ,14.69,0,424506.19,DR,REF426080,ANZ,Savings
14-08-2025 14:24,ANZF363BBCFBA3D4E808C7A,012-345-678,11111111,WAGES CREDIT ANZ,0,1624.98,426131.17,CR,REF759146,ANZ,Savings
14-08-2025 14:29,ANZB360B14E5D3C4F5F92E9,012-345-678,11111111,LIQUORLAND ANZ,47.4,0,426083.77,DR,REF712412,ANZ,Savings
14-08-2025 14:43,ANZ0D9923A51C2C4AEEAE9E,012-345-678,11111111,MCDONALDS ANZ,16.09,0,426067.68,DR,REF675210,ANZ,Savings
14-08-2025 14:45,ANZ3BDE2B242426431CA53F,012-345-678,11111111,7-ELEVEN ANZ,15.4,0,426052.28,DR,REF917099,ANZ,Savings
14-08-2025 15:38,ANZ35C440E1B7194EA7A3E6,012-345-678,11111111,ALDI ANZ,154.78,0,425897.5,DR,REF755854,ANZ,Savings
14-08-2025 16:14,ANZF0CAD2703FE74E298BD1,012-345-678,11111111,BP ANZ,36.49,0,425861.01,DR,REF271789,ANZ,Savings
14-08-2025 17:00,ANZE1A30D81379D44F4B1AE,012-345-678,11111111,COLES ANZ,8.79,0,425852.22,DR,REF296639,ANZ,Savings
14-08-2025 17:15,ANZCA680D5489224C61BE5C,012-345-678,11111111,PAYPAL *NETFLIX ANZ,21.11,0,425831.11,DR,REF206424,ANZ,Savings
14-08-2025 17:20,ANZA66C3009A10845F0B3F9,012-345-678,11111111,7-ELEVEN ANZ,1.66,0,425829.45,DR,REF752486,ANZ,Savings
14-08-2025 17:21,ANZ2045B08A91F5410C876E,012-345-678,11111111,RAILWAY STATION ANZ,78.39,0,425751.06,DR,REF586441,ANZ,Savings
14-08-2025 17:31,ANZ88ECC1AEC7924CF88391,012-345-678,11111111,CITYLINK ANZ,89.88,0,425661.18,DR,REF128922,ANZ,Savings
14-08-2025 17:40,ANZ0CB15A8F9BF047B981CF,012-345-678,11111111,LIQUORLAND ANZ,107.9,0,425553.28,DR,REF943410,ANZ,Savings
14-08-2025 18:05,ANZF3F8ED8DD03C4288A8E6,012-345-678,11111111,BANK FEE ANZ,30.74,0,425522.54,DR,REF143644,ANZ,Savings
14-08-2025 18:12,ANZ4E5718B9F4794BDB8D7F,012-345-678,11111111,DOMINO'S PIZZA ANZ,58.89,0,425463.65,DR,REF103384,ANZ,Savings
14-08-2025 18:22,ANZ6CAFFB9A963841DE9C10,012-345-678,11111111,WOOLWORTHS ANZ,24.83,0,425438.82,DR,REF254512,ANZ,Savings
14-08-2025 18:36,ANZ38FEBEA1C2A94175A17A,012-345-678,11111111,UBER EATS ANZ,5.25,0,425433.57,DR,REF111911,ANZ,Savings
14-08-2025 18:50,ANZB766814744BE48319340,012-345-678,11111111,PAYROLL CREDIT ANZ,0,3120.46,428554.03,CR,REF241733,ANZ,Savings
14-08-2025 19:00,ANZ8C8BA2B9E5A74357ADCC,012-345-678,11111111,BWS ANZ,21.72,0,428532.31,DR,REF606995,ANZ,Savings
14-08-2025 19:02,ANZ5B2BCF4FE8354C98808F,012-345-678,11111111,COLES ANZ,20.09,0,428512.22,DR,REF104423,ANZ,Savings
14-08-2025 19:43,ANZ5BDBC842963C4FF4A36B,012-345-678,11111111,APPLE ANZ,95.62,0,428416.6,DR,REF592956,ANZ,Savings
14-08-2025 19:52,ANZC4C5EFB141704DBA9E0C,012-345-678,11111111,FLIXBUS ANZ,64.68,0,428351.92,DR,REF650940,ANZ,Savings
14-08-2025 19:58,ANZ403A5EB3C8A14949AC6E,012-345-678,11111111,INTERNET TRANSFER ANZ,118.02,0,428233.9,DR,REF600533,ANZ,Savings
14-08-2025 20:01,ANZ34F71021DBDF4790AFFA,012-345-678,11111111,TAFE BOOKSHOP ANZ,9.21,0,428224.69,DR,REF586786,ANZ,Savings
14-08-2025 21:03,ANZF2D37FE7A4774A84BBEC,012-345-678,11111111,PAYMENT GATEWAY ANZ,37.49,0,428187.2,DR,REF802146,ANZ,Savings
14-08-2025 21:07,INTC19965D74E094E7A9D76,012-345-678,11111111,TRANSFER TO CBA 33333333,96.22,0,428090.98,DR,INT-28409,ANZ,Savings
14-08-2025 21:21,ANZ2148F001A63B42388959,012-345-678,11111111,BIGW ANZ,5.53,0,428085.45,DR,REF418273,ANZ,Savings
14-08-2025 22:25,ANZDB5A953DE5634CFCA5F2,012-345-678,11111111,FLIXBUS ANZ,123.39,0,427962.06,DR,REF853744,ANZ,Savings
14-08-2025 22:25,ANZ98924C22574D456CAEC6,012-345-678,11111111,CITYLINK ANZ,102.93,0,427859.13,DR,REF852910,ANZ,Savings
14-08-2025 22:36,ANZ7B46EE6D7CD14487A28C,012-345-678,11111111,STARBUCKS ANZ,27.33,0,427831.8,DR,REF874296,ANZ,Savings
14-08-2025 22:53,ANZ1475520C943F47C6B9BF,012-345-678,11111111,KFC ANZ,36.88,0,427794.92,DR,REF906449,ANZ,Savings
14-08-2025 23:10,ANZA1A1F9A2AE3E4081B5E8,012-345-678,11111111,BWS ANZ,28.76,0,427766.16,DR,REF885233,ANZ,Savings
14-08-2025 23:35,ANZA4C33F56AD6642AEBA51,012-345-678,11111111,MCDONALDS ANZ,17.79,0,427748.37,DR,REF618101,ANZ,Savings
14-08-2025 23:51,ANZ703DB14EEF374B4EA7D1,012-345-678,11111111,ALDI ANZ,49.84,0,427698.53,DR,REF442579,ANZ,Savings
15-08-2025 00:00,ANZF3311D71F8324F60BC91,012-345-678,11111111,MENULOG ANZ,20.99,0,427677.54,DR,REF249331,ANZ,Savings
15-08-2025 00:10,INT03DDBE3B84444C3783F8,012-345-678,11111111,TRANSFER TO CBA 22222222,131.74,0,427545.8,DR,INT-65690,ANZ,Savings
15-08-2025 00:18,ANZ85D0405B7AB44B158179,012-345-678,11111111,INTERNET TRANSFER ANZ,59.53,0,427486.27,DR,REF451022,ANZ,Savings
15-08-2025 00:30,ANZ2B9905AD1F41420CA12D,012-345-678,11111111,BWS ANZ,25.03,0,427461.24,DR,REF139117,ANZ,Savings
15-08-2025 00:34,INT9F1C0D14176D431A8873,012-345-678,11111111,TRANSFER FROM CBA 33333333,0,1017.99,428479.23,CR,INT-26376,ANZ,Savings
15-08-2025 00:39,ANZF3E3783D44E54DD1A374,012-345-678,11111111,TAFE BOOKSHOP ANZ,81.99,0,428397.24,DR,REF137543,ANZ,Savings
15-08-2025 01:14,ANZF4F11B91CB15427FA4F0,012-345-678,11111111,SHELL ANZ,19.23,0,428378.01,DR,REF140246,ANZ,Savings
15-08-2025 01:24,ANZ1F4011D25B9C466599E4,012-345-678,11111111,COLES ANZ,106.36,0,428271.65,DR,REF946920,ANZ,Savings
15-08-2025 01:29,ANZ91A49FA84E5E445497D2,012-345-678,11111111,COLES ANZ,65.56,0,428206.09,DR,REF124053,ANZ,Savings
15-08-2025 02:02,ANZ9869B0CA64F34950AE3F,012-345-678,11111111,PAYMENT GATEWAY ANZ,110.05,0,428096.04,DR,REF546171,ANZ,Savings
